   MJD       EECO-REF    NIST-REF NS     DATE    COMMENTS	
=========    ========    ======== ==   ========  ========
 50358.00       0.0         -.333 g f 02-OCT-96  CL Eff: pol. - Grypstra
 50358.50       0.0         -.346 g f 02-OCT-96  CL Eff: pol. - Grypstra
 50359.00       0.0         -.360 g f 03-OCT-96  CL Eff: pol. - Grypstra
 50359.50       0.0         -.372 g f 03-OCT-96  CL Eff: pol. - Grypstra
 50360.00       0.0         -.385 g f 04-OCT-96  CL Eff: pol. - Grypstra
 50360.50       0.0         -.397 g f 04-OCT-96  CL Eff: pol. - Grypstra
 50361.00       0.0         -.408 g f 05-OCT-96  CL Eff: pol. - Grypstra
 50361.50       0.0         -.420 g f 05-OCT-96  CL Eff: pol. - Grypstra
 50362.00       0.0         -.431 g f 06-OCT-96  CL Eff: pol. - Grypstra
 50362.50       0.0         -.442 g f 06-OCT-96  CL Eff: pol. - Grypstra
 50363.00       0.0         -.452 g f 07-OCT-96  CL Eff: pol. - Grypstra
 50363.50       0.0         -.462 g f 07-OCT-96  CL Eff: pol. - Grypstra
 50364.00       0.0         -.472 g f 08-OCT-96  CL Eff: pol. - Grypstra
 50364.50       0.0         -.481 g f 08-OCT-96  CL Eff: pol. - Grypstra
 50365.00       0.0         -.490 g f 09-OCT-96  CL Eff: pol. - Grypstra
 50365.50       0.0         -.499 g f 09-OCT-96  CL Eff: pol. - Grypstra
 50366.00       0.0         -.507 g f 10-OCT-96  CL Eff: pol. - Grypstra
 50366.50       0.0         -.516 g f 10-OCT-96  CL Eff: pol. - Grypstra
 50367.00       0.0         -.523 g f 11-OCT-96  CL Eff: pol. - Grypstra
 50367.50       0.0         -.531 g f 11-OCT-96  CL Eff: pol. - Grypstra
 50368.00       0.0         -.538 g f 12-OCT-96  CL Eff: pol. - Grypstra
 50368.50       0.0         -.545 g f 12-OCT-96  CL Eff: pol. - Grypstra
 50369.00       0.0         -.551 g f 13-OCT-96  CL Eff: pol. - Grypstra
 50369.50       0.0         -.557 g f 13-OCT-96  CL Eff: pol. - Grypstra
 50370.00       0.0         -.563 g f 14-OCT-96  CL Eff: pol. - Grypstra
 50370.50       0.0         -.568 g f 14-OCT-96  CL Eff: pol. - Grypstra
 50371.00       0.0         -.573 g f 15-OCT-96  CL Eff: pol. - Grypstra
 50371.50       0.0         -.578 g f 15-OCT-96  CL Eff: pol. - Grypstra
 50421.50       0.0          .612 g f 04-DEC-96  CL Eff: pol. - Grypstra
 50435.25       0.0         1.625 g f 18-DEC-96  CL Eff: pol. - Grypstra
